,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,AVERAGE ALLOWED CHARGES,AVERAGE PAYMENT,CARDIOVASCULAR,DIGESTIVE SYSTEM,EAR,ENDOCRINE SYSTEM,EYE,FEMALE GENITALIA,INTEGUMENTARY,LYMPHATIC,MALE GENITALIA,MATERNITY,MEDIASTINUM,MUSCULOSKELETAL,RESPIRATORY,URINARY,y
13919,27087.0,TOTAL,234.0,103729.17,80686.45,443.28705128205127,344.81388888888887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13922,27090.0,TOTAL,615.0,300973.84,233504.9,489.38835772357726,379.6827642276423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13925,27091.0,TOTAL,3111.0,3463522.32,2686368.41,1113.3147926711667,863.506399871424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13929,27093.0,TOTAL,23079.0,3469904.6,2632177.4,150.34900125655358,114.05075609861778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13933,27095.0,TOTAL,4826.0,625332.56,472336.88,129.57574803149606,97.8733692498964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13937,27096.0,TOTAL,297061.0,41872530.26,31660016.79,140.95599981148652,106.57749347777056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13941,27097.0,TOTAL,101.0,68929.42,53789.77,682.469504950495,532.5719801980198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13944,27098.0,TOTAL,31.0,19217.33,14834.05,619.913870967742,478.51774193548385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13947,27100.0,TOTAL,124.0,55081.85,42346.6,444.20846774193546,341.5048387096774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13950,27105.0,TOTAL,12.0,4473.11,3506.9,372.75916666666666,292.2416666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13953,27110.0,TOTAL,83.0,48458.18,37053.0,583.8334939759036,446.421686746988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13960,27120.0,TOTAL,96.0,71849.45999999999,56357.4,748.4318749999999,587.05625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13964,27122.0,TOTAL,1076.0,889511.71,695251.4099999999,826.6837453531598,646.1444330855018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13967,27125.0,TOTAL,12770.0,11613083.27,9078425.5,909.403545027408,710.918206734534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13970,27130.0,TOTAL,230356.0,214732739.2,166827984.36,932.1777561687127,724.2180987688622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13973,27132.0,TOTAL,9050.0,10511419.63,8200582.28,1161.482832044199,906.1416883977901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13976,27134.0,TOTAL,17216.0,22147828.23,17235680.57,1286.467717820632,1001.143155785316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13979,27137.0,TOTAL,6574.0,6550116.130000001,5090461.54,996.3669196836022,774.3324520839672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13982,27138.0,TOTAL,6108.0,6173386.45,4811089.78,1010.7050507531108,787.6702324819909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13985,27140.0,TOTAL,158.0,62211.31,48352.2,393.74246835443034,306.026582278481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13988,27146.0,TOTAL,130.0,70350.46,54819.72,541.1573846153847,421.69015384615386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13991,27147.0,TOTAL,14.0,11715.82,9177.34,836.8442857142857,655.5242857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13994,27151.0,TOTAL,15.0,17983.7,13983.94,1198.9133333333334,932.2626666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14003,27161.0,TOTAL,263.0,146741.93,114594.65,557.9541064638782,435.72110266159694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14006,27165.0,TOTAL,276.0,216660.92,167387.06,785.0033333333333,606.4748550724638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14009,27170.0,TOTAL,237.0,194147.84,148911.41,819.1891983122363,628.3181856540084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14015,27176.0,TOTAL,11.0,9321.22,7307.849999999999,847.3836363636364,664.3499999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14022,27179.0,TOTAL,19.0,8740.03,6205.16,460.00157894736844,326.58736842105264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14029,27187.0,TOTAL,926.0,661820.75,516070.52,714.7092332613391,557.311576673866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14032,27193.0,TOTAL,19803.0,9187954.73,7138961.09,463.96781952229463,360.49896934807856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14036,27194.0,TOTAL,317.0,180222.9,140760.12,568.526498422713,444.0382334384858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14039,27200.0,TOTAL,587.0,95297.84,72767.36,162.3472572402044,123.96483816013628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14056,27220.0,TOTAL,3275.0,1710750.41,1328259.45,522.3665374045801,405.5754045801527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14059,27222.0,TOTAL,193.0,178112.7,136720.9,922.8637305699483,708.3984455958549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14062,27226.0,TOTAL,340.0,245712.38,190323.18,722.6834705882353,559.7740588235293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14065,27227.0,TOTAL,523.0,658615.49,508682.46,1259.3030401529636,972.624206500956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14068,27228.0,TOTAL,1097.0,1606067.84,1247480.35,1464.0545487693712,1137.1744302643574,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14071,27230.0,TOTAL,1987.0,925863.36,718714.17,465.9604227478611,361.70818822345245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14074,27232.0,TOTAL,240.0,166308.83,129420.59,692.9534583333333,539.2524583333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14077,27235.0,TOTAL,15845.0,14599099.02,11386046.5,921.3694553486904,718.5892395077311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14080,27236.0,TOTAL,82343.0,77066411.05,60240859.52,935.9193987345615,731.5844640102985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14083,27238.0,TOTAL,1788.0,817214.1,636341.62,457.05486577181205,355.8957606263982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14086,27240.0,TOTAL,336.0,300628.49,235218.63,894.7276488095238,700.0554464285715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14089,27244.0,TOTAL,15321.0,15270391.33,11915941.78,996.6967776254813,777.7522211343907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14092,27245.0,TOTAL,101704.0,104556885.91,81637559.36999999,1028.05087223708,802.6976261503971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14095,27246.0,TOTAL,3402.0,1286570.24,996765.99,378.1805526161082,292.9941181657848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14098,27248.0,TOTAL,2123.0,884550.7799999999,689393.1799999999,416.65133301931223,324.725944418276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14101,27250.0,TOTAL,3361.0,605130.33,471433.97,180.04472775959533,140.26598333829216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14104,27252.0,TOTAL,1032.0,730992.38,568080.3,708.3259496124031,550.4654069767442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14107,27253.0,TOTAL,365.0,232736.6,182065.84,637.6345205479453,498.8105205479452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14110,27254.0,TOTAL,97.0,93444.47,73068.20999999999,963.3450515463918,753.2805154639175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14112,27256.0,TOTAL,35.0,7911.84,6051.79,226.05257142857144,172.9082857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14115,27257.0,TOTAL,75.0,24129.69,18767.77,321.7292,250.23693333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14118,27258.0,TOTAL,71.0,54808.77,42970.1,771.9545070422535,605.212676056338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14124,27265.0,TOTAL,7157.0,2425708.18,1887061.52,338.92806762610036,263.6665530250105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14127,27266.0,TOTAL,6838.0,3633708.4,2818689.14,531.3992980403626,412.2095846738813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14130,27267.0,TOTAL,164.0,66665.93000000001,52086.11,406.49957317073176,317.5982317073171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14133,27268.0,TOTAL,33.0,12998.45,10306.86,393.8924242424243,312.32909090909095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14137,27269.0,TOTAL,503.0,474564.29,369078.14,943.4677733598409,733.7537574552684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14141,27275.0,TOTAL,465.0,106683.55,82302.90000000001,229.42698924731184,176.99548387096777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14144,27279.0,TOTAL,1912.0,814118.22,629440.1499999999,425.7940481171548,329.2050993723849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14147,27280.0,TOTAL,1937.0,1452511.4,1120483.09,749.8768198244708,578.4631337119257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14150,27282.0,TOTAL,15.0,8103.22,6346.82,540.2146666666666,423.1213333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14159,27290.0,TOTAL,38.0,44344.13,34823.23,1166.9507894736842,916.4007894736843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14162,27295.0,TOTAL,249.0,235171.12,181825.11,944.4623293172691,730.2213253012047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14166,27299.0,TOTAL,1620.0,914590.8,714699.32,564.5622222222222,441.1724197530864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14170,27301.0,TOTAL,6764.0,2970484.89,2306257.93,439.16098314606745,340.96066380839744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14173,27303.0,TOTAL,727.0,277995.1,215704.89,382.38665749656116,296.70548830811555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14177,27305.0,TOTAL,1406.0,354828.92,271502.62,252.36765291607395,193.10285917496444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14180,27306.0,TOTAL,250.0,100352.31,77621.63,401.40924,310.48652000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14184,27307.0,TOTAL,125.0,66504.78,52103.65,532.03824,416.8292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14188,27310.0,TOTAL,5831.0,3032152.41,2352142.92,520.0055582232893,403.3858549133939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14191,27323.0,TOTAL,723.0,152463.6,116252.28,210.87634854771784,160.79153526970956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14195,27324.0,TOTAL,825.0,281896.01,218691.98,341.69213333333335,265.0811878787879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14198,27325.0,TOTAL,15.0,4616.860000000001,3619.67,307.7906666666667,241.31133333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14201,27326.0,TOTAL,24.0,10129.78,7681.18,422.0741666666667,320.0491666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14205,27327.0,TOTAL,2377.0,883332.1399999999,679986.1,371.61638199411016,286.0690366007573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14209,27328.0,TOTAL,784.0,467491.1,361374.36,596.289668367347,460.93668367346936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14213,27329.0,TOTAL,252.0,234121.6,181408.83,929.0539682539683,719.8763095238095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14217,27330.0,TOTAL,113.0,37118.66,28204.14,328.4837168141593,249.59415929203539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14221,27331.0,TOTAL,875.0,305887.33,235119.97,349.58552000000003,268.70853714285715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14224,27332.0,TOTAL,92.0,37203.46,29159.15,404.3854347826087,316.9472826086957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14227,27333.0,TOTAL,28.0,8920.2,6826.320000000001,318.5785714285715,243.7971428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14231,27334.0,TOTAL,1762.0,703937.95,545537.91,399.51075482406355,309.6128887627696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14235,27335.0,TOTAL,1905.0,694510.8900000001,541362.0100000001,364.57264566929143,284.179532808399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14239,27337.0,TOTAL,2654.0,1149683.89,882764.94,433.18910700828934,332.6167822155237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14243,27339.0,TOTAL,1141.0,783951.5499999999,607180.95,687.074101665206,532.1480718667835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14247,27340.0,TOTAL,1673.0,685797.0700000001,529499.06,409.92054393305443,316.4967483562463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14251,27345.0,TOTAL,1016.0,298436.01,230449.78,293.73623031496066,226.8206496062992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14255,27347.0,TOTAL,569.0,226746.54,174401.95,398.5000702987698,306.50606326889283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14259,27350.0,TOTAL,1243.0,481767.86,372920.81,387.58476267095733,300.0167417538214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14263,27355.0,TOTAL,489.0,206575.33,159500.16,422.44443762781185,326.1761963190184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14266,27356.0,TOTAL,87.0,37679.46,29567.27,433.09724137931033,339.85367816091957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14269,27357.0,TOTAL,388.0,184692.94,143519.48,476.0127319587629,369.8955670103093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14272,27358.0,TOTAL,29.0,7772.33,6091.41,268.0113793103448,210.04862068965517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14276,27360.0,TOTAL,1562.0,811967.1599999999,627923.39,519.8253265044814,401.999609475032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14280,27364.0,TOTAL,984.0,1354814.4,1052687.36,1376.8439024390243,1069.8042276422766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14283,27365.0,TOTAL,618.0,1082238.07,843657.1699999999,1751.19428802589,1365.1410517799352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14285,27370.0,TOTAL,100319.0,18971045.26,14749199.8,189.10720062999036,147.02299464707585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14289,27372.0,TOTAL,491.0,182677.12,141635.13,372.05116089613034,288.4625865580448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14293,27380.0,TOTAL,1769.0,745082.2000000001,577819.68,421.1883550028265,326.6363369135105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14297,27381.0,TOTAL,701.0,349660.73,272317.89,498.8027532097004,388.4705991440799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14301,27385.0,TOTAL,6350.0,3100923.74,2397456.19,488.3344472440945,377.5521559055118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14305,27386.0,TOTAL,915.0,510293.95,394800.36,557.698306010929,431.4758032786885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14308,27390.0,TOTAL,60.0,16298.38,12488.52,271.63966666666664,208.142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14311,27391.0,TOTAL,159.0,53165.71999999999,41323.50999999999,334.3755974842766,259.896289308176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14314,27392.0,TOTAL,20.0,9080.17,7118.86,454.0085,355.943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14317,27393.0,TOTAL,204.0,44704.69,34381.09,219.14063725490197,168.53475490196078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14320,27394.0,TOTAL,815.0,185397.61,143676.79,227.48173006134968,176.29053987730063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14323,27395.0,TOTAL,13.0,8838.58,6929.43,679.8907692307693,533.0330769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14326,27396.0,TOTAL,57.0,17470.84,13634.27,306.5059649122807,239.19771929824563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14329,27397.0,TOTAL,14.0,8083.67,6337.61,577.405,452.68642857142856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14332,27400.0,TOTAL,38.0,11974.23,9387.78,315.1113157894737,247.04684210526318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14335,27403.0,TOTAL,551.0,155736.29,121553.42,282.64299455535394,220.60511796733212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14338,27405.0,TOTAL,629.0,282017.25,217916.0,448.3581081081081,346.4483306836248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14341,27407.0,TOTAL,28.0,16507.31,12941.73,589.5467857142858,462.20464285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14344,27409.0,TOTAL,23.0,13063.0,10185.4,567.9565217391304,442.8434782608696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14350,27415.0,TOTAL,110.0,123455.58,94594.53,1122.3234545454545,859.9502727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14353,27416.0,TOTAL,34.0,29649.56,21944.52,872.0458823529412,645.4270588235295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14357,27418.0,TOTAL,243.0,168058.75,124402.63,691.5997942386831,511.94497942386835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14361,27420.0,TOTAL,180.0,97391.6,74957.19,541.0644444444445,416.42883333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14365,27422.0,TOTAL,1182.0,571470.3300000001,437236.44,483.4774365482234,369.912385786802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14368,27424.0,TOTAL,62.0,34265.98,26302.52,552.6770967741936,424.2341935483871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14372,27425.0,TOTAL,1596.0,477037.34,367078.18,298.8955764411028,229.9988596491228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14375,27427.0,TOTAL,401.0,209313.23,161134.76,521.9781296758105,401.83231920199506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14379,27428.0,TOTAL,75.0,92512.98,72257.59000000001,1233.5064,963.4345333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14382,27429.0,TOTAL,113.0,79296.19,61913.56,701.7361946902655,547.907610619469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14386,27430.0,TOTAL,1732.0,553367.5800000001,429664.13,319.49629330254044,248.0739780600462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14389,27435.0,TOTAL,1370.0,448085.05,349636.45,327.06937956204376,255.2090875912409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14392,27437.0,TOTAL,868.0,341423.94,264198.19,393.3455529953917,304.3757949308756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14396,27438.0,TOTAL,1599.0,1003155.69,772694.13,627.3644090056284,483.2358536585366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14400,27440.0,TOTAL,22.0,14836.75,11632.01,674.3977272727273,528.7277272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14403,27441.0,TOTAL,32.0,18505.42,14508.29,578.294375,453.3840625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14406,27442.0,TOTAL,294.0,186332.92,145045.27,633.7854421768708,493.3512585034013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14409,27443.0,TOTAL,218.0,69795.23999999999,53950.41,320.1616513761467,247.47894495412845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14412,27445.0,TOTAL,334.0,292795.06,225626.31,876.6319161676647,675.527874251497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14416,27446.0,TOTAL,26064.0,32070310.07,24796181.41,1230.4446773327195,951.3574819674648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14420,27447.0,TOTAL,439125.0,412343780.23,319576361.36,939.0123090919443,727.7571565271847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14423,27448.0,TOTAL,211.0,71487.87,55490.25,338.80507109004736,262.9869668246445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14426,27450.0,TOTAL,192.0,111593.11,87364.11,581.2141145833333,455.02140625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14429,27454.0,TOTAL,48.0,44321.15,34196.14999999999,923.3572916666667,712.4197916666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14432,27455.0,TOTAL,44.0,21181.77,15840.75,481.40386363636367,360.01704545454544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14435,27457.0,TOTAL,107.0,64081.01,49749.17000000001,598.8879439252337,464.9455140186917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14438,27465.0,TOTAL,77.0,66608.14,52052.64999999999,865.0407792207792,676.0084415584414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14441,27466.0,TOTAL,95.0,59882.02,46919.0,630.3370526315789,493.88421052631577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14447,27470.0,TOTAL,792.0,670783.08,522886.11,846.9483333333333,660.2097348484848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14450,27472.0,TOTAL,718.0,694196.6,541635.54,966.8476323119777,754.3670473537605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14455,27477.0,TOTAL,28.0,21446.07,16807.78,765.9310714285714,600.2778571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14460,27485.0,TOTAL,11.0,6730.04,5270.34,611.8218181818182,479.1218181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14463,27486.0,TOTAL,14841.0,13993256.3,10854014.86,942.8782629202884,731.3533360285695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14467,27487.0,TOTAL,22666.0,27427702.56,21244918.79,1210.0812918027,937.3033967175505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14470,27488.0,TOTAL,6917.0,5737641.45,4443272.82,829.4985470579732,642.3699320514675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14473,27495.0,TOTAL,947.0,793086.59,617465.01,837.4726399155227,652.0221858500528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14477,27496.0,TOTAL,64.0,29692.97,23343.87,463.95265625,364.74796875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14479,27497.0,TOTAL,17.0,7588.5,5949.39,446.38235294117646,349.96411764705886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14482,27498.0,TOTAL,76.0,32158.66,25094.35,423.1402631578947,330.18881578947367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14485,27499.0,TOTAL,18.0,8152.61,6384.719999999999,452.92277777777775,354.70666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14488,27500.0,TOTAL,800.0,385117.63,298323.88,481.3970375,372.90485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14491,27501.0,TOTAL,1049.0,523976.55,407047.78,499.50100095328884,388.0341086749285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14494,27502.0,TOTAL,340.0,237757.08,184929.87,699.2855294117646,543.9113823529411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14497,27503.0,TOTAL,465.0,363966.62,283758.78,782.7239139784946,610.233935483871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14500,27506.0,TOTAL,9851.0,10521155.92,8195715.37,1068.0292274895949,831.9678580854736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14503,27507.0,TOTAL,6659.0,4572932.5,3570484.97,686.7296140561646,536.1893632677579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14506,27508.0,TOTAL,1756.0,866872.68,670965.75,493.6632574031891,382.0989464692483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14509,27509.0,TOTAL,467.0,233220.84,179852.87,499.402226980728,385.1239186295503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14513,27510.0,TOTAL,365.0,230092.49,179749.91,630.3903835616438,492.4655068493151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14516,27511.0,TOTAL,6444.0,5001970.550000001,3899622.96,776.2213764742397,605.1556424581006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14519,27513.0,TOTAL,2988.0,2968777.85,2311632.36,993.5668842034806,773.6386746987952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14523,27514.0,TOTAL,3016.0,2161645.59,1685851.45,716.7259913793102,558.9693136604774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14527,27516.0,TOTAL,31.0,14878.26,11545.94,479.94387096774193,372.4496774193548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14532,27519.0,TOTAL,24.0,17298.18,13507.98,720.7575,562.8325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14535,27520.0,TOTAL,8224.0,2439768.22,1862911.08,296.66442363813235,226.52128891050586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14539,27524.0,TOTAL,7184.0,4837099.77,3750898.939999999,673.3156695434297,522.1184493318484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14542,27530.0,TOTAL,7400.0,2012861.95,1541891.33,272.0083716216216,208.36369324324326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14545,27532.0,TOTAL,696.0,285513.41,221414.52,410.2204166666666,318.12431034482756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14548,27535.0,TOTAL,3664.0,2501757.5,1939047.11,682.7940775109171,529.21591430131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14551,27536.0,TOTAL,2527.0,2394495.19,1857268.12,947.5643806885635,734.9695765730115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14554,27538.0,TOTAL,163.0,69634.65,53376.34,427.2064417177914,327.462208588957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14557,27540.0,TOTAL,228.0,112243.78,87965.15000000001,492.2972807017544,385.81206140350884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14560,27550.0,TOTAL,390.0,199526.38,154489.92,511.60610256410257,396.12800000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14563,27552.0,TOTAL,361.0,197177.82,154212.49,546.198947368421,427.18141274238224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14566,27556.0,TOTAL,78.0,43158.52,33292.54,553.3143589743589,426.8274358974359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14569,27557.0,TOTAL,31.0,21333.59,16247.47,688.1803225806451,524.111935483871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14572,27558.0,TOTAL,18.0,17459.51,13678.84,969.9727777777777,759.9355555555555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14575,27560.0,TOTAL,559.0,159459.81,123124.8,285.2590518783542,220.25903398926656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14578,27562.0,TOTAL,25.0,10208.67,8003.56,408.34680000000003,320.1424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
